"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","georeference"
"2021-12-24T18:00:00.000","subway","158","86 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","21.0","0.0","40.78587","-73.96892","POINT (-73.96892 40.78587)"
"2021-12-24T16:00:00.000","subway","355","Winthrop St (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22.0","0.0","40.65665","-73.9502","POINT (-73.9502 40.65665)"
"2021-12-24T18:00:00.000","subway","250","Kings Hwy (F)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","8.0","0.0","40.603218","-73.97236","POINT (-73.97236 40.603218)"
"2021-12-24T15:00:00.000","staten_island_railway","501","St George (SIR)","Staten Island","metrocard","Metrocard - Unlimited 30-Day","12.0","0.0","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"2021-12-24T20:00:00.000","subway","246","Avenue I (F)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.62532","-73.97613","POINT (-73.97613 40.62532)"
"2021-12-24T17:00:00.000","subway","252","Avenue X (F)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","1.0","0.0","40.58962","-73.97425","POINT (-73.97425 40.58962)"
"2021-12-24T08:00:00.000","subway","452","90 St-Elmhurst Av (7)","Queens","metrocard","Metrocard - Other","10.0","0.0","40.74841","-73.87661","POINT (-73.87661 40.74841)"
"2021-12-24T19:00:00.000","subway","33","45 St (R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","19.0","0.0","40.648937","-74.01001","POINT (-74.01001 40.648937)"
"2021-12-24T14:00:00.000","subway","49","Avenue J (Q)","Brooklyn","omny","OMNY - Full Fare","60.0","5.0","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"2021-12-24T21:00:00.000","subway","476","86 St (Q)","Manhattan","metrocard","Metrocard - Fair Fare","9.0","0.0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"2021-12-24T04:00:00.000","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Unlimited 7-Day","4.0","0.0","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"2021-12-24T13:00:00.000","subway","449","111 St (7)","Queens","metrocard","Metrocard - Other","1.0","0.0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"2021-12-24T12:00:00.000","subway","329","Rector St (1)","Manhattan","omny","OMNY - Other","4.0","0.0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"2021-12-24T22:00:00.000","subway","271","Steinway St (M,R)","Queens","metrocard","Metrocard - Unlimited 30-Day","15.0","0.0","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"2021-12-24T18:00:00.000","subway","450","103 St-Corona Plaza (7)","Queens","omny","OMNY - Full Fare","65.0","2.0","40.749866","-73.8627","POINT (-73.8627 40.749866)"
"2021-12-24T17:00:00.000","subway","449","111 St (7)","Queens","metrocard","Metrocard - Full Fare","74.0","0.0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"2021-12-24T17:00:00.000","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","21.0","0.0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"2021-12-24T02:00:00.000","subway","16","8 St-NYU (R,W)","Manhattan","metrocard","Metrocard - Full Fare","6.0","0.0","40.730328","-73.99263","POINT (-73.99263 40.730328)"
"2021-12-24T21:00:00.000","subway","450","103 St-Corona Plaza (7)","Queens","metrocard","Metrocard - Other","3.0","0.0","40.749866","-73.8627","POINT (-73.8627 40.749866)"
"2021-12-24T15:00:00.000","subway","160","72 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","88.0","0.0","40.775593","-73.97641","POINT (-73.97641 40.775593)"
"2021-12-24T20:00:00.000","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Fair Fare","7.0","3.0","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"2021-12-24T07:00:00.000","subway","215","Tremont Av (B,D)","Bronx","metrocard","Metrocard - Other","21.0","0.0","40.85041","-73.90523","POINT (-73.90523 40.85041)"
"2021-12-24T13:00:00.000","subway","209","Far Rockaway-Mott Av (A)","Queens","metrocard","Metrocard - Unlimited 30-Day","7.0","0.0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
"2021-12-24T11:00:00.000","subway","371","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","16.0","0.0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"2021-12-24T22:00:00.000","subway","158","86 St (C,B)","Manhattan","metrocard","Metrocard - Seniors & Disability","3.0","1.0","40.78587","-73.96892","POINT (-73.96892 40.78587)"
"2021-12-24T11:00:00.000","subway","447","Flushing-Main St (7)","Queens","metrocard","Metrocard - Seniors & Disability","134.0","57.0","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"2021-12-24T17:00:00.000","subway","451","Junction Blvd (7)","Queens","metrocard","Metrocard - Seniors & Disability","10.0","0.0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"2021-12-24T13:00:00.000","subway","327","Chambers St (1,2,3)","Manhattan","metrocard","Metrocard - Fair Fare","6.0","0.0","40.715477","-74.00927","POINT (-74.00927 40.715477)"
"2021-12-24T07:00:00.000","subway","35","59 St (N,R)","Brooklyn","omny","OMNY - Full Fare","50.0","0.0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"2021-12-24T22:00:00.000","subway","216","174-175 Sts (B,D)","Bronx","omny","OMNY - Full Fare","7.0","0.0","40.8459","-73.91013","POINT (-73.91013 40.8459)"
"2021-12-24T15:00:00.000","subway","370","Whitlock Av (6)","Bronx","metrocard","Metrocard - Students","4.0","0.0","40.826527","-73.886284","POINT (-73.886284 40.826527)"
"2021-12-24T10:00:00.000","subway","114","Central Av (M)","Brooklyn","metrocard","Metrocard - Full Fare","19.0","0.0","40.697857","-73.9274","POINT (-73.9274 40.697857)"
"2021-12-24T20:00:00.000","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Full Fare","87.0","38.0","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"2021-12-24T19:00:00.000","subway","429","Freeman St (2,5)","Bronx","metrocard","Metrocard - Full Fare","14.0","0.0","40.829994","-73.89187","POINT (-73.89187 40.829994)"
"2021-12-24T05:00:00.000","subway","447","Flushing-Main St (7)","Queens","metrocard","Metrocard - Seniors & Disability","12.0","4.0","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"2021-12-24T16:00:00.000","subway","108","Middle Village-Metropolitan Av (M)","Queens","metrocard","Metrocard - Fair Fare","3.0","1.0","40.711395","-73.8896","POINT (-73.8896 40.711395)"
"2021-12-24T16:00:00.000","subway","358","Newkirk Av-Little Haiti (2,5)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3.0","2.0","40.63997","-73.94841","POINT (-73.94841 40.63997)"
"2021-12-24T12:00:00.000","subway","110","Forest Av (M)","Queens","omny","OMNY - Full Fare","26.0","0.0","40.704422","-73.903076","POINT (-73.903076 40.704422)"
"2021-12-24T15:00:00.000","subway","333","Wall St (2,3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","28.0","0.0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"2021-12-24T19:00:00.000","subway","212","Kingsbridge Rd (B,D)","Bronx","metrocard","Metrocard - Full Fare","20.0","1.0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"2021-12-24T18:00:00.000","subway","223","Lexington Av/63 St (F,Q)","Manhattan","metrocard","Metrocard - Other","14.0","1.0","40.76463","-73.96611","POINT (-73.96611 40.76463)"
"2021-12-24T13:00:00.000","staten_island_railway","502","Tompkinsville (SIR)","Staten Island","metrocard","Metrocard - Unlimited 7-Day","4.0","0.0","40.636948","-74.07484","POINT (-74.07484 40.636948)"
"2021-12-24T00:00:00.000","subway","164","34 St-Penn Station (A,C,E)","Manhattan","metrocard","Metrocard - Fair Fare","14.0","0.0","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"2021-12-24T10:00:00.000","subway","160","72 St (C,B)","Manhattan","metrocard","Metrocard - Students","3.0","1.0","40.775593","-73.97641","POINT (-73.97641 40.775593)"
"2021-12-24T21:00:00.000","subway","50","Avenue M (Q)","Brooklyn","metrocard","Metrocard - Fair Fare","1.0","0.0","40.61762","-73.9594","POINT (-73.9594 40.61762)"
"2021-12-24T05:00:00.000","subway","371","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Students","2.0","0.0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"2021-12-24T14:00:00.000","subway","211","Bedford Park Blvd (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","20.0","0.0","40.873245","-73.88714","POINT (-73.88714 40.873245)"
"2021-12-24T22:00:00.000","subway","369","Elder Av (6)","Bronx","metrocard","Metrocard - Full Fare","10.0","0.0","40.828583","-73.87916","POINT (-73.87916 40.828583)"
"2021-12-24T11:00:00.000","subway","430","Simpson St (2,5)","Bronx","metrocard","Metrocard - Seniors & Disability","12.0","5.0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"2021-12-24T16:00:00.000","subway","10","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Fair Fare","14.0","0.0","40.7599","-73.98414","POINT (-73.98414 40.7599)"
"2021-12-24T21:00:00.000","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","10.0","0.0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"2021-12-24T02:00:00.000","subway","164","34 St-Penn Station (A,C,E)","Manhattan","metrocard","Metrocard - Fair Fare","8.0","0.0","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"2021-12-24T05:00:00.000","subway","165","23 St (C,E)","Manhattan","omny","OMNY - Full Fare","6.0","0.0","40.745907","-73.99804","POINT (-73.99804 40.745907)"
"2021-12-24T11:00:00.000","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","8.0","0.0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"2021-12-24T06:00:00.000","subway","212","Kingsbridge Rd (B,D)","Bronx","metrocard","Metrocard - Unlimited 7-Day","65.0","0.0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"2021-12-24T07:00:00.000","subway","111","Seneca Av (M)","Queens","omny","OMNY - Full Fare","11.0","0.0","40.702763","-73.90774","POINT (-73.90774 40.702763)"
"2021-12-24T00:00:00.000","subway","350","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","4.0","0.0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"2021-12-24T17:00:00.000","subway","245","18 Av (F)","Brooklyn","metrocard","Metrocard - Full Fare","22.0","1.0","40.629753","-73.976974","POINT (-73.976974 40.629753)"
"2021-12-24T16:00:00.000","subway","224","57 St (F)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","50.0","0.0","40.763973","-73.97745","POINT (-73.97745 40.763973)"
"2021-12-24T10:00:00.000","subway","109","Fresh Pond Rd (M)","Queens","metrocard","Metrocard - Seniors & Disability","2.0","0.0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"2021-12-24T14:00:00.000","subway","434","3 Av-149 St (2,5)","Bronx","metrocard","Metrocard - Fair Fare","41.0","3.0","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"2021-12-24T10:00:00.000","subway","254","Jamaica-179 St (F)","Queens","metrocard","Metrocard - Unlimited 30-Day","52.0","0.0","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"2021-12-24T00:00:00.000","subway","107","Broad St (J,Z)","Manhattan","metrocard","Metrocard - Full Fare","4.0","0.0","40.706474","-74.011055","POINT (-74.011055 40.706474)"
"2021-12-24T11:00:00.000","subway","221","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Unlimited 30-Day","26.0","0.0","40.754204","-73.94283","POINT (-73.94283 40.754204)"
"2021-12-24T13:00:00.000","subway","251","Avenue U (F)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11.0","0.0","40.59606","-73.97336","POINT (-73.97336 40.59606)"
"2021-12-24T21:00:00.000","subway","207","Beach 36 St (A)","Queens","metrocard","Metrocard - Unlimited 30-Day","1.0","0.0","40.595398","-73.76817","POINT (-73.76817 40.595398)"
"2021-12-24T07:00:00.000","subway","252","Avenue X (F)","Brooklyn","metrocard","Metrocard - Other","5.0","0.0","40.58962","-73.97425","POINT (-73.97425 40.58962)"
"2021-12-24T10:00:00.000","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Full Fare","184.0","31.0","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"2021-12-24T09:00:00.000","subway","45","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","12.0","0.0","40.64403","-73.96449","POINT (-73.96449 40.64403)"
"2021-12-24T15:00:00.000","subway","356","Church Av (2,5)","Brooklyn","metrocard","Metrocard - Students","14.0","1.0","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"2021-12-24T22:00:00.000","subway","10","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Other","8.0","0.0","40.7599","-73.98414","POINT (-73.98414 40.7599)"
"2021-12-24T14:00:00.000","subway","16","8 St-NYU (R,W)","Manhattan","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.730328","-73.99263","POINT (-73.99263 40.730328)"
"2021-12-24T21:00:00.000","subway","471","34 St-Hudson Yards (7)","Manhattan","omny","OMNY - Full Fare","92.0","0.0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"2021-12-24T22:00:00.000","subway","425","Bronx Park East (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","3.0","0.0","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"2021-12-24T04:00:00.000","staten_island_railway","501","St George (SIR)","Staten Island","metrocard","Metrocard - Other","7.0","0.0","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"2021-12-24T04:00:00.000","subway","268","65 St (M,R)","Queens","metrocard","Metrocard - Unlimited 7-Day","5.0","0.0","40.74967","-73.89845","POINT (-73.89845 40.74967)"
"2021-12-24T09:00:00.000","subway","453","82 St-Jackson Hts (7)","Queens","metrocard","Metrocard - Students","13.0","0.0","40.747658","-73.8837","POINT (-73.8837 40.747658)"
"2021-12-24T13:00:00.000","subway","373","E 149 St (6)","Bronx","metrocard","Metrocard - Full Fare","35.0","0.0","40.81212","-73.9041","POINT (-73.9041 40.81212)"
"2021-12-24T14:00:00.000","subway","448","Mets-Willets Point (7)","Queens","metrocard","Metrocard - Full Fare","16.0","0.0","40.754623","-73.84563","POINT (-73.84563 40.754623)"
"2021-12-24T12:00:00.000","subway","250","Kings Hwy (F)","Brooklyn","omny","OMNY - Full Fare","10.0","1.0","40.603218","-73.97236","POINT (-73.97236 40.603218)"
"2021-12-24T10:00:00.000","subway","452","90 St-Elmhurst Av (7)","Queens","metrocard","Metrocard - Full Fare","163.0","0.0","40.74841","-73.87661","POINT (-73.87661 40.74841)"
"2021-12-24T07:00:00.000","subway","270","46 St (M,R)","Queens","metrocard","Metrocard - Unlimited 7-Day","17.0","0.0","40.756313","-73.91333","POINT (-73.91333 40.756313)"
"2021-12-24T11:00:00.000","subway","49","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","12.0","4.0","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"2021-12-24T20:00:00.000","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5.0","0.0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"2021-12-24T08:00:00.000","subway","430","Simpson St (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","60.0","0.0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"2021-12-24T15:00:00.000","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Full Fare","192.0","76.0","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"2021-12-24T12:00:00.000","subway","324","Houston St (1)","Manhattan","metrocard","Metrocard - Students","5.0","0.0","40.728252","-74.00536","POINT (-74.00536 40.728252)"
"2021-12-24T16:00:00.000","subway","374","E 143 St-St Mary's St (6)","Bronx","metrocard","Metrocard - Full Fare","6.0","0.0","40.80872","-73.90765","POINT (-73.90765 40.80872)"
"2021-12-24T13:00:00.000","subway","312","79 St (1)","Manhattan","metrocard","Metrocard - Full Fare","105.0","4.0","40.783936","-73.97992","POINT (-73.97992 40.783936)"
"2021-12-24T11:00:00.000","subway","159","81 St-Museum of Natural History (C,B)","Manhattan","metrocard","Metrocard - Seniors & Disability","11.0","3.0","40.781433","-73.972145","POINT (-73.972145 40.781433)"
"2021-12-24T15:00:00.000","subway","353","President St-Medgar Evers College (2,5)","Brooklyn","metrocard","Metrocard - Students","6.0","0.0","40.667885","-73.95068","POINT (-73.95068 40.667885)"
"2021-12-24T17:00:00.000","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Students","8.0","0.0","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"2021-12-24T02:00:00.000","subway","323","Christopher St-Sheridan Sq (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","11.0","0.0","40.73342","-74.00291","POINT (-74.00291 40.73342)"
"2021-12-24T14:00:00.000","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","36.0","7.0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"2021-12-24T12:00:00.000","subway","311","86 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","52.0","0.0","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"2021-12-24T13:00:00.000","subway","221","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Full Fare","72.0","14.0","40.754204","-73.94283","POINT (-73.94283 40.754204)"
"2021-12-24T09:00:00.000","subway","247","Bay Pkwy (F)","Brooklyn","omny","OMNY - Full Fare","6.0","5.0","40.62077","-73.975266","POINT (-73.975266 40.62077)"
"2021-12-24T12:00:00.000","subway","247","Bay Pkwy (F)","Brooklyn","metrocard","Metrocard - Full Fare","4.0","1.0","40.62077","-73.975266","POINT (-73.975266 40.62077)"
"2021-12-24T23:00:00.000","subway","114","Central Av (M)","Brooklyn","metrocard","Metrocard - Fair Fare","1.0","0.0","40.697857","-73.9274","POINT (-73.9274 40.697857)"
"2021-12-24T07:00:00.000","subway","269","Northern Blvd (M,R)","Queens","metrocard","Metrocard - Seniors & Disability","9.0","3.0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"2021-12-24T09:00:00.000","subway","209","Far Rockaway-Mott Av (A)","Queens","omny","OMNY - Full Fare","5.0","0.0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
"2021-12-24T07:00:00.000","subway","445","Pelham Pkwy (5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","10.0","0.0","40.858986","-73.85536","POINT (-73.85536 40.858986)"
"2021-12-24T04:00:00.000","staten_island_railway","502","Tompkinsville (SIR)","Staten Island","metrocard","Metrocard - Full Fare","1.0","1.0","40.636948","-74.07484","POINT (-74.07484 40.636948)"
"2021-12-24T00:00:00.000","subway","101","Marcy Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","5.0","0.0","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"2021-12-24T23:00:00.000","subway","210","Norwood-205 St (D)","Bronx","metrocard","Metrocard - Seniors & Disability","4.0","1.0","40.87481","-73.87885","POINT (-73.87885 40.87481)"
"2021-12-24T16:00:00.000","subway","244","Ditmas Av (F)","Brooklyn","omny","OMNY - Full Fare","14.0","0.0","40.63612","-73.97817","POINT (-73.97817 40.63612)"
"2021-12-24T15:00:00.000","subway","276","5 Av/53 St (E,M)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","63.0","0.0","40.760166","-73.97523","POINT (-73.97523 40.760166)"
"2021-12-24T23:00:00.000","subway","5","36 Av (N,W)","Queens","metrocard","Metrocard - Full Fare","9.0","0.0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"2021-12-24T19:00:00.000","subway","231","Grand St (B,D)","Manhattan","metrocard","Metrocard - Students","14.0","0.0","40.718266","-73.99375","POINT (-73.99375 40.718266)"
"2021-12-24T12:00:00.000","subway","426","E 180 St (2,5)","Bronx","omny","OMNY - Full Fare","20.0","1.0","40.841892","-73.87349","POINT (-73.87349 40.841892)"
"2021-12-24T10:00:00.000","subway","217","170 St (B,D)","Bronx","metrocard","Metrocard - Fair Fare","6.0","1.0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"2021-12-24T21:00:00.000","subway","45","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Fair Fare","1.0","0.0","40.64403","-73.96449","POINT (-73.96449 40.64403)"
"2021-12-24T01:00:00.000","subway","378","Woodlawn (4)","Bronx","metrocard","Metrocard - Fair Fare","1.0","1.0","40.886036","-73.87875","POINT (-73.87875 40.886036)"
"2021-12-24T10:00:00.000","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"2021-12-24T08:00:00.000","subway","429","Freeman St (2,5)","Bronx","metrocard","Metrocard - Full Fare","31.0","0.0","40.829994","-73.89187","POINT (-73.89187 40.829994)"
"2021-12-24T19:00:00.000","subway","432","Prospect Av (2,5)","Bronx","metrocard","Metrocard - Students","5.0","0.0","40.819584","-73.90177","POINT (-73.90177 40.819584)"
"2021-12-24T12:00:00.000","subway","47","Newkirk Plaza (B,Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","15.0","2.0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"2021-12-24T04:00:00.000","subway","449","111 St (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","23.0","0.0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"2021-12-24T07:00:00.000","subway","224","57 St (F)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","14.0","0.0","40.763973","-73.97745","POINT (-73.97745 40.763973)"
"2021-12-24T07:00:00.000","subway","113","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","17.0","0.0","40.698666","-73.91971","POINT (-73.91971 40.698666)"
"2021-12-24T09:00:00.000","subway","159","81 St-Museum of Natural History (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","11.0","0.0","40.781433","-73.972145","POINT (-73.972145 40.781433)"
"2021-12-24T02:00:00.000","subway","333","Wall St (2,3)","Manhattan","metrocard","Metrocard - Other","1.0","0.0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"2021-12-24T15:00:00.000","subway","212","Kingsbridge Rd (B,D)","Bronx","metrocard","Metrocard - Unlimited 7-Day","28.0","0.0","40.866978","-73.89351","POINT (-73.89351 40.866978)"
"2021-12-24T19:00:00.000","subway","323","Christopher St-Sheridan Sq (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","27.0","0.0","40.73342","-74.00291","POINT (-74.00291 40.73342)"
"2021-12-24T15:00:00.000","subway","475","96 St (Q)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","50.0","0.0","40.784317","-73.94715","POINT (-73.94715 40.784317)"
"2021-12-24T23:00:00.000","subway","270","46 St (M,R)","Queens","metrocard","Metrocard - Other","1.0","0.0","40.756313","-73.91333","POINT (-73.91333 40.756313)"
"2021-12-24T19:00:00.000","subway","215","Tremont Av (B,D)","Bronx","metrocard","Metrocard - Unlimited 7-Day","16.0","0.0","40.85041","-73.90523","POINT (-73.90523 40.85041)"
"2021-12-24T11:00:00.000","subway","324","Houston St (1)","Manhattan","metrocard","Metrocard - Other","5.0","0.0","40.728252","-74.00536","POINT (-74.00536 40.728252)"
"2021-12-24T06:00:00.000","subway","47","Newkirk Plaza (B,Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","28.0","0.0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"2021-12-24T21:00:00.000","subway","324","Houston St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","6.0","0.0","40.728252","-74.00536","POINT (-74.00536 40.728252)"
"2021-12-24T23:00:00.000","subway","328","WTC Cortlandt (1)","Manhattan","metrocard","Metrocard - Full Fare","12.0","0.0","40.711834","-74.01219","POINT (-74.01219 40.711834)"
"2021-12-24T16:00:00.000","subway","222","Roosevelt Island (F)","Manhattan","metrocard","Metrocard - Full Fare","96.0","13.0","40.759144","-73.95326","POINT (-73.95326 40.759144)"
"2021-12-24T16:00:00.000","subway","377","3 Av-138 St (6)","Bronx","metrocard","Metrocard - Other","5.0","0.0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"2021-12-24T04:00:00.000","subway","447","Flushing-Main St (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","27.0","0.0","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"2021-12-24T11:00:00.000","subway","430","Simpson St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","20.0","0.0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"2021-12-24T19:00:00.000","subway","213","Fordham Rd (B,D)","Bronx","metrocard","Metrocard - Full Fare","42.0","3.0","40.861298","-73.89775","POINT (-73.89775 40.861298)"
"2021-12-24T00:00:00.000","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","6.0","0.0","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"2021-12-24T02:00:00.000","subway","255","169 St (F)","Queens","metrocard","Metrocard - Full Fare","1.0","0.0","40.71047","-73.7936","POINT (-73.7936 40.71047)"
"2021-12-24T18:00:00.000","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Students","1.0","1.0","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"2021-12-24T14:00:00.000","subway","223","Lexington Av/63 St (F,Q)","Manhattan","metrocard","Metrocard - Full Fare","155.0","27.0","40.76463","-73.96611","POINT (-73.96611 40.76463)"
"2021-12-24T06:00:00.000","subway","35","59 St (N,R)","Brooklyn","metrocard","Metrocard - Students","3.0","0.0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"2021-12-24T13:00:00.000","subway","376","Brook Av (6)","Bronx","metrocard","Metrocard - Students","9.0","0.0","40.807568","-73.91924","POINT (-73.91924 40.807568)"
"2021-12-24T08:00:00.000","subway","329","Rector St (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","25.0","0.0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"2021-12-24T01:00:00.000","subway","311","86 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","7.0","0.0","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"2021-12-24T07:00:00.000","subway","250","Kings Hwy (F)","Brooklyn","metrocard","Metrocard - Fair Fare","3.0","0.0","40.603218","-73.97236","POINT (-73.97236 40.603218)"
"2021-12-24T17:00:00.000","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Other","4.0","0.0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"2021-12-24T08:00:00.000","subway","217","170 St (B,D)","Bronx","omny","OMNY - Full Fare","43.0","2.0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"2021-12-24T19:00:00.000","subway","371","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Unlimited 7-Day","29.0","0.0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"2021-12-24T19:00:00.000","subway","433","Jackson Av (2,5)","Bronx","omny","OMNY - Full Fare","3.0","0.0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
